Sparse Clustered Bayesian-Inspired $T_{1}-T_{2}$ Inversion From Borehole NMR Measurements,"Pu Wang, Lalitha Venkataramanan, Vikas Jain, ",2017,0
A Subspace Projection-Based Joint Sparse Recovery Method for Structured Biomedical Signals,"Priya Ranjan Muduli, Anirban Mukherjee, ",2017,1,An Antinoise-Folding Algorithm for the Recovery of Biomedical Signals From Noisy Measurements
Robust joint sparse recovery on data with outliers,"Ozgur Balkan, Kenneth Kreutz-Delgado, Scott Makeig, ",2013,0
Fast recovery of non-negative sparse signals under heterogeneous noise,"Lei Hu, Zemin Wu, Lei Zhang, Chang Tian, ",2017,0
Heterogeneous Bayesian compressive sensing for sparse signal recovery,"Kaide Huang, Yao Guo, Xuemei Guo, Guoli Wang, ",2014,4,A RVM-based RSS model for device-free localization,Dictionary Refinement for Compressive Sensing Based Device-Free Localization via the Variational EM Algorithm,Reconstruction algorithm using exact tree projection for tree-structured compressive sensing,Data-efficient radio tomographic imaging with adaptive Bayesian compressive sensing,Sparse Bayesian Learning with joint noise robustness and signal sparsity,Fast recovery of non-negative sparse signals under heterogeneous noise
Double-level binary tree Bayesian compressed sensing for block structured sparse signals,"Yongqing Qian, Hong Sun, Didier Le Ruyet, ",2013,5,Performance guarantees of signal recovery via block-OMP with thresholding,Wideband spectrum sensing in cognitive radio with structured Bayesian compressed sensing by variational Bayesian approach,Wideband Spectrum Sensing in Cognitive Radio with Double-Level Binary Tree Bayesian Compressed Sensing,Discrete blind reconstruction method for multi-coset sampling,Heterogeneous Bayesian compressive sensing for sparse signal recovery
Double-Level Binary Tree Bayesian compressed sensing for block sparse image,"Yongqing Qian, Weizhen Chen, ",2017,0
Reconfiguration of 5G radio interface for positioning and communication,"Jani Saloranta, Giuseppe Destino, ",2017,0
Comparison of different beamtraining strategies from a rate-positioning trade-off perspective,"Jani Saloranta, Giuseppe Destino, Henk Wymeersch, ",2017,1,Reconfiguration of 5G radio interface for positioning and communication
Isolation optimization technique for 5G RF cavity,"Muhammad Nazrul Islam, Lauri Hynynen, Mika Piiroinen, Tero Kangasvieri, Timo Tarvainen, ",2017,0
System analysis and design of mmW mobile backhaul transceiver at 28 GHz,"Giuseppe Destino, Olli Kursu, Saila Tammelin, Jari Haukipuro, Marko Sonkki, Timo Rahkonen, Aarno P&auml;rssinen, Matti Latva-aho, Aki Korvala, Marko Pettissalo, ",2017,1,Isolation optimization technique for 5G RF cavity
Impact of imperfect beam alignment on the rate-positioning trade-off,"Giuseppe Destino, Jani Saloranta, Henk Wymeersch, Gonzalo-Seco Granados, ",2018,0
5G CHAMPION - Rolling out 5G in 2018,"Markus Mueck, Emilio Calvanese Strinati, Il-Gyu Kim, Antonio Clemente, Jean-Baptiste Dore, Antonio De Domenico, Taeyeon Kim, Taesang Choi, Hyun Kyu Chung, Giuseppe Destino, Aarno Parssinen, Ari Pouttu, Matti Latva-aho, Nicolas Chuberre, Mathieu Gineste, Benoit Vautherin, Michel Monnerat, Valerio Frascolla, Maria Fresia, Wilhelm Keusgen, Thomas Haustein, Aki Korvala, Marko Pettissalo, Olli Liinamaa, ",2016,3,Comparison of different beamtraining strategies from a rate-positioning trade-off perspective,System analysis and design of mmW mobile backhaul transceiver at 28 GHz,Reconfiguration of 5G radio interface for positioning and communication,Impact of imperfect beam alignment on the rate-positioning trade-off
Robust 3D MIMO-OFDM channel estimation with hybrid analog-digital architecture,"Giuseppe Destino, Jani Saloranta, Markku Juntti, Shirish Nagaraj, ",2016,1,5G CHAMPION - Rolling out 5G in 2018
Novel Algorithms for High-Accuracy Joint Position and Orientation Estimation in 5G mmWave Systems,"Jukka Talvitie, Mikko Valkama, Giuseppe Destino, Henk Wymeersch, ",2017,0
On the utilization of MIMO-OFDM channel sparsity for accurate positioning,"Jani Saloranta, Giuseppe Destino, ",2016,1,5G CHAMPION - Rolling out 5G in 2018,Novel Algorithms for High-Accuracy Joint Position and Orientation Estimation in 5G mmWave Systems
2D Unitary ESPRIT Based Super-Resolution Channel Estimation for Millimeter-Wave Massive MIMO With Hybrid Precoding,"Anwen Liao, Zhen Gao, Yongpeng Wu, Hua Wang, Mohamed-Slim Alouini, ",2017,0
Optimal Resource Allocation for Multi-user Video Streaming over mmWave Networks,"Zhifeng He, Shiwen Mao, ",2017,0
Millimeter Wave Communications for Future Mobile Networks,"Ming Xiao, Shahid Mumtaz, Yongming Huang, Linglong Dai, Yonghui Li, Michail Matthaiou, George K. Karagiannidis, Emil Bj&ouml;rnson, Kai Yang, Chih-Lin I, Amitabha Ghosh, ",2017,0
"Millimeter Wave Communications for Future Mobile Networks (Guest Editorial), Part I","Ming Xiao, Shahid Mumtaz, Yongming Huang, Linglong Dai, Yonghui Li, Michail Matthaiou, George K. Karagiannidis, Emil Bj&ouml;rnson, Kai Yang, I. Chih-Lin, Amitabha Ghosh, ",2017,0
Beamspace SU-MIMO for Future Millimeter Wave Wireless Communications,"Qing Xue, Xuming Fang, Cheng-Xiang Wang, ",2017,1,Millimeter Wave Communications for Future Mobile Networks,Enhanced Random Access and Beam Training for Millimeter Wave Wireless Local Networks With High User Density,Discrete Power Control and Transmission Duration Allocation for Self-Backhauling Dense mmWave Cellular Networks,Dealing with link blockage in mmWave networks: D2D relaying or multi-beam reflection?,Beam management for millimeter wave beamspace MU-MIMO systems,Throughput and robustness guaranteed beam tracking for mmWave wireless networks,Coalition game for user association and bandwidth allocation in ultra-dense mmWave networks
A decomposition principle for link and relay selection in dual-hop 60 GHz networks,"Zhifeng He, Shiwen Mao, ",2016,3,Optimal Resource Allocation for Multi-user Video Streaming over mmWave Networks,On Directional Neighbor Discovery in mmWave Networks,Beamspace SU-MIMO for Future Millimeter Wave Wireless Communications,Dealing with link blockage in mmWave networks: D2D relaying or multi-beam reflection?,Relay selection for mmWave communications
On Directional Neighbor Discovery in mmWave Networks,"Yu Wang, Shiwen Mao, Theodore S. Rappaport, ",2017,0
Multiband Directional Neighbor Discovery in Self-Organized mmWave Ad Hoc Networks,"Hyunhee Park, Yongsun Kim, Taewon Song, Sangheon Pack, ",2015,8,Optimal Resource Allocation for Multi-user Video Streaming over mmWave Networks,On Directional Neighbor Discovery in mmWave Networks,A decomposition principle for link and relay selection in dual-hop 60 GHz networks,Beam-forecast: Facilitating mobile 60 GHz networks via model-driven beam steering,Millimeter-Wave V2V Communications: Distributed Association and Beam Alignment,Feasibility of Mobile Cellular Communications at Millimeter Wave Frequency,On Link Scheduling in Dual-Hop 60-GHz mmWave Networks,On Expected Neighbor Discovery Time With Prior Information: Modeling Bounds and Optimization,Coverage Capacity and Energy Efficiency Analysis in the Uplink of mmWave Cellular Networks,Bayesian tree search for beamforming training in millimeter wave wireless communication systems
Millimeter Wave MIMO channel estimation based on adaptive compressed sensing,"Shu Sun, Theodore S. Rappaport, ",2017,2,2D Unitary ESPRIT Based Super-Resolution Channel Estimation for Millimeter-Wave Massive MIMO With Hybrid Precoding,On Directional Neighbor Discovery in mmWave Networks,Novel to improved (MIMO-STBC) system based on artificial neural network,Investigation and Comparison of 3GPP and NYUSIM Channel Models for 5G Wireless Communications
Leveraging sparsity into massive MIMO channel estimation with the adaptive-LASSO,"Giuseppe Destino, Markku Juntti, Shirish Nagaraj, ",2015,4,On the utilization of MIMO-OFDM channel sparsity for accurate positioning,Robust 3D MIMO-OFDM channel estimation with hybrid analog-digital architecture,5G CHAMPION - Rolling out 5G in 2018,Novel Algorithms for High-Accuracy Joint Position and Orientation Estimation in 5G mmWave Systems,Millimeter Wave MIMO channel estimation based on adaptive compressed sensing,5G mmWave Positioning for Vehicular Networks
Orthogonal orthogonal overcomplete kernel design for sparse representation,"Zhijing Yang, Chunmei Qing, Bingo Wing-Kuen Ling, Wai Lok Woo, Saeid Sanei, ",2012,0
Dictionary Learning for Analysis-Synthesis Thresholding,"Ron Rubinstein, Michael Elad, ",2014,12,Robust 3D MIMO-OFDM channel estimation with hybrid analog-digital architecture,Leveraging sparsity into massive MIMO channel estimation with the adaptive-LASSO,Topology preserving dictionary learning for pattern classification,Class-Aware Analysis Dictionary Learning for Pattern Classification,Multi-Dimensional Sparse Models,Trainlets: Dictionary Learning in High Dimensions,Physics-driven deep training of dictionary-based algorithms for MR image reconstruction
Distributed Bayesian learning with a Bernoulli model,"Zhe Shen, Petar M. Djurić, ",2014,0
Learning from collisions in cognitive radio networks: Time Division Fair Sharing without pre-agreement,"Keqin Liu, Qing Zhao, ",2010,0
Bayesian Orthogonal Component Analysis for Sparse Representation,"Nicolas Dobigeon, Jean-Yves Tourneret, ",2010,34,Double-level binary tree Bayesian compressed sensing for block structured sparse signals,Orthogonal orthogonal overcomplete kernel design for sparse representation,Labeling skin tissues in ultrasound images using a generalized Rayleigh mixture model,A Bayesian marked point process for object detection. Application to muse hyperspectral data,A Bernoulli-Gaussian model for gene factor analysis,A hierarchical sparsity-smoothness Bayesian model for ℓ0 + ℓ1 + ℓ2 regularization,Bayesian nonparametric subspace estimation,Dictionary Learning With Optimized Projection Design for Compressive Sensing Applications,Robust censoring for linear inverse problems,Bayesian segmentation of chest tumors in pet scans using a Poisson-Gamma mixture model,Oracle performance estimation of Bernoulli-distributed sparse vectors,Learning Efficient Data Representations With Orthogonal Sparse Coding,On Preserving Original Variables in Bayesian PCA With Application to Image Analysis,Fenchel Duality Based Dictionary Learning for Restoration of Noisy Images,Segmentation of Skin Lesions in 2-D and 3-D Ultrasound Images Using a Spatially Coherent Generalized Rayleigh Mixture Model,Blind Deconvolution of Sparse Pulse Sequences Under a Minimum Distance Constraint: A Partially Collapsed Gibbs Sampler Method,Projection Design for Statistical Compressive Sensing: A Tight Frame Based Approach,Nonuniform Sampling Walls in Wideband Signal Detection,SMLR-Type Blind Deconvolution of Sparse Pulse Sequences Under a Minimum Temporal Distance Constraint,Noisy Compressive Sampling Based on Block-Sparse Tensors: Performance Limits and Beamforming Techniques,Robust Censoring Using Metropolis-Hastings Sampling,Learning orthogonal sparse representations by using geodesic flow optimization,Regularized Bayesian compressed sensing in ultrasound imaging
Cooperative estimation in heterogeneous populations,"Andrew J. Bean, Andrew C. Singer, ",2011,2,Convergence rates for cooperation in heterogeneous populations,Distributed Bayesian learning with a Bernoulli model
Opinion dynamics and distributed learning of distributions,"Anand D. Sarwate, Tara Javidi, ",2011,7,Cooperative estimation in heterogeneous populations,Convergence rates for cooperation in heterogeneous populations,Merging opinions by social sampling of posteriors,Efficiently reaching consensus on the largest entries of a vector,Distributed learning from social sampling,Distributed Learning of Distributions via Social Sampling
"Comments on ""Consensus and cooperation in networked multi-agent systems""","Pavel Chebotarev, ",2010,9,Opinion dynamics and distributed learning of distributions,Synchronization of linear object networks by output feedback,Distributed learning from social sampling,Reply to “Comments on “Consensus and Cooperation in Networked Multi-Agent Systems””,The Forest Consensus Theorem,Distributed Learning of Distributions via Social Sampling,Electrical Networks and Algebraic Graph Theory: Models Properties and Applications
